,id,name,lat,lon,symbol,distance,ascent
3901,3264429,,47.3783325,7.7216376,yellow::yellow_diamond,,
3902,3264482,,47.3864036,7.7189509,yellow::yellow_diamond,,
3903,3264483,,47.3821940,7.7315421,yellow::yellow_diamond,,
3904,3265849,Brotträger - fixme,47.3781045,7.7018385,yellow::yellow_diamond,,
3905,3265850,Bärengraben - Brotträger,47.3793212,7.7034891,yellow::yellow_diamond,,
3906,3265851,Bärengraben - fixme,47.3795849,7.7013916,yellow::yellow_diamond,,
3907,3265876,,47.3729807,7.6933853,yellow::yellow_diamond,,
3908,3265877,,47.3728269,7.7016672,yellow::yellow_diamond,,
3909,3265895,Hintere Wasserfallen - fixme,47.3741447,7.6959837,yellow::yellow_diamond,,
3910,3271166,Bürten - fixme,47.3780774,7.6883265,yellow::yellow_diamond,,
3911,3280579,,46.8776255,7.8021053,yellow::yellow_diamond,,
3912,3280580,Hinter Grisgrat - Aebnit,46.8828509,7.8085713,yellow::yellow_diamond,,
3913,3280581,,46.9098522,7.8002715,yellow::yellow_diamond,,
3914,3280582,,46.9146965,7.7968206,yellow::yellow_diamond,,
3915,3280583,,46.9020036,7.8100689,yellow::yellow_diamond,,
3916,3280584,,46.9307978,7.7825238,yellow::yellow_diamond,,
3917,3280585,,46.8926541,7.8131434,yellow::yellow_diamond,,
3918,3280586,,46.9208012,7.7885423,yellow::yellow_diamond,,
3919,3282090,Bremgarten - Fischbach,47.3637607,8.3297812,yellow::yellow_diamond,,
3920,3282091,,47.3612459,8.2266378,yellow::yellow_diamond,,
3921,3282092,Fischbach - Niederwil,47.3710321,8.3035524,yellow::yellow_diamond,,
3922,3282093,Niederwil - Hägglingen,47.3825547,8.2737331,yellow::yellow_diamond,,
3923,3282453,,47.2098776,7.4042021,yellow::yellow_diamond,,
3924,3282454,,47.2082718,7.4078191,yellow::yellow_diamond,,
3925,3282455,,47.2130569,7.4205184,yellow::yellow_diamond,,
3926,3282515,,47.2228361,7.4268612,yellow::yellow_diamond,,
3927,3282516,,47.2174133,7.4321745,yellow::yellow_diamond,,
3928,3282517,,47.2055862,7.4242692,yellow::yellow_diamond,,
3929,3282547,,47.2314795,7.4219488,yellow::yellow_diamond,,
3930,3282549,,47.2314795,7.4267326,yellow::yellow_diamond,,
3931,3282550,,47.2335535,7.4352171,yellow::yellow_diamond,,
3932,3282656,,47.2351405,7.4218675,red:white:red_bar,,
3933,3282881,Hällerhof - Löö - Gettnau,47.1437042,7.9594679,yellow::yellow_diamond,,
3934,3282882,Gettnau - Guggi - Hällerhof,47.1442355,7.9612107,yellow::yellow_diamond,,
3935,3283417,,47.2239371,7.3979089,yellow::yellow_diamond,,
3936,3283418,,47.2294495,7.4107431,yellow::yellow_diamond,,
3937,3283419,,47.2256719,7.3977576,yellow::yellow_diamond,,
3938,3283420,,47.2278525,7.3937575,yellow::yellow_diamond,,
3939,3283431,,47.2206122,7.3932513,yellow::yellow_diamond,,
3940,3283432,,47.2177574,7.3905600,yellow::yellow_diamond,,
3941,3283450,,47.2173401,7.3869347,yellow::yellow_diamond,,
3942,3283451,,47.2138106,7.3789410,yellow::yellow_diamond,,
3943,3283488,Bettlachrank - Burgannisloch,47.2123505,7.3955683,yellow::yellow_diamond,,
3944,3283489,,47.2153862,7.3905727,yellow::yellow_diamond,,
3945,3283490,,47.2168694,7.3954207,yellow::yellow_diamond,,
3946,3283501,Burgannisloch - Büelen,47.2103301,7.3971088,yellow::yellow_diamond,,
3947,3283502,,47.2088295,7.3987206,yellow::yellow_diamond,,
3948,3283520,,47.2076122,7.4015899,yellow::yellow_diamond,,
3949,3283521,,47.1998664,7.3989137,yellow::yellow_diamond,,
3950,3283522,,47.2054565,7.3956624,yellow::yellow_diamond,,
3951,3283523,,47.2112257,7.4039394,yellow::yellow_diamond,,
3952,3290003,Kaltenherberg - Wynau,47.2443554,7.8043690,yellow::yellow_diamond,,
3953,3290004,,47.2257618,7.7928451,yellow::yellow_diamond,,
3954,3290005,,47.2573824,7.8229278,yellow::yellow_diamond,,
3955,3296641,Wallbrig - Fadenhof,47.1703057,7.9488336,yellow::yellow_diamond,,
3956,3296642,Fadenhof - Ohmstal,47.1649299,7.9470022,yellow::yellow_diamond,,
3957,3296695,Schlierbacherstrasse-Weierfeld-Luzernerstrasse,47.2142222,8.0971110,yellow::yellow_diamond,,
3958,3296696,Wannenrain - Breiten - Stübisberg,47.2063843,8.1039631,yellow::yellow_diamond,,
3959,3303629,Combasson-Petit Cernets,46.9176600,6.4652510,yellow::yellow_diamond,,
3960,3316625,Mittelarig-Buttisholz,47.1155406,8.1101831,yellow::yellow_diamond,,
3961,3316626,Buttisholz-Luternau-Bühl,47.1256556,8.1042475,yellow::yellow_diamond,,
3962,3316627,Büel-Hintertannenfels,47.1358939,8.1118215,yellow::yellow_diamond,,
3963,3316946,,47.4089302,7.7140213,yellow::yellow_diamond,,
3964,3316948,Marcel-Wunderlin-Weg,47.4207119,7.7275498,yellow::yellow_diamond,,
3965,3316954,,47.4038357,7.7257086,yellow::yellow_diamond,,
3966,3317256,,47.4038362,7.7427003,yellow::yellow_diamond,,
3967,3318055,St-Ursanne (gare) - Trans Swiss Trail,47.3665946,7.1668610,yellow::yellow_diamond,,
3968,3322156,Willisau (Schwyzermatt) - Hergiswil,47.1011773,7.9689174,yellow::yellow_diamond,,
3969,3323831,Jurahöhenweg Liestal-Belchenflue,47.3998449,7.7982851,yellow::yellow_diamond,,
3970,3323832,Hölstein-Bennwil,47.4152364,7.7810625,yellow::yellow_diamond,,
3971,3323833,Ober Diegten - Hölstein,47.4149406,7.7903437,yellow::yellow_diamond,,
3972,3331410,Col des Roches - fixme,47.0536120,6.7292558,yellow::yellow_diamond,,
3973,3331411,Col des Roches - fixme,47.0548041,6.7169026,yellow::yellow_diamond,,
3974,3331412,Col des Roches - fixme,47.0491301,6.7230464,yellow::yellow_diamond,,
3975,3331413,Col des Roches - fixme,47.0491690,6.7239061,yellow::yellow_diamond,,
3976,3331435,Col des Roches - Les Roches Voumard,47.0512778,6.7217429,yellow::yellow_diamond,,
3977,3331436,Les Roches Voumard - les Roches Voumard,47.0516296,6.7206368,yellow::yellow_diamond,,
3978,3331460,Les Roches Voumard - fixme,47.0544577,6.7302614,yellow::yellow_diamond,,
3979,3331461,Les Roches Voumard - les Roches Voumard,47.0513322,6.7213053,yellow::yellow_diamond,,
3980,3331531,Les Frêtes - fixme,47.0586524,6.7322666,yellow::yellow_diamond,,
3981,3331542,Les Frêtes - fixme,47.0592744,6.7227506,yellow::yellow_diamond,,
3982,3331551,Les Frêtes - fixme,47.0658488,6.7296650,yellow::yellow_diamond,,
3983,3331711,Les Frêtes - fixme,47.0654730,6.7267383,yellow::yellow_diamond,,
3984,3331712,Les Frêtes - fixme,47.0680234,6.7303461,yellow::yellow_diamond,,
3985,3331760,Les Frêtes - Les Recrettes,47.0772210,6.7318798,yellow::yellow_diamond,,
3986,3331761,Les Recrettes - fixme,47.0809141,6.7264980,yellow::yellow_diamond,,
3987,3331762,Les Recrettes - fixme,47.0793266,6.7229225,yellow::yellow_diamond,,
3988,3331791,Les Recrettes - Saut du Doubs,47.0831919,6.7205488,yellow::yellow_diamond,,
3989,3331803,Tête de Calvin - Hôtel du Saut du Doubs,47.0834773,6.7105973,yellow::yellow_diamond,,
3990,3331804,Hôtel du Saut du Doubs - Gare des Brenets,47.0756159,6.7075623,yellow::yellow_diamond,,
3991,3332000,Gare des Brenets - La Caroline,47.0641215,6.7060514,yellow::yellow_diamond,,
3992,3332001,La Caroline - fixme,47.0627207,6.7085283,yellow::yellow_diamond,,
3993,3332002,La Caroline - fixme,47.0643348,6.7037493,yellow::yellow_diamond,,
3994,3332003,La Caroline - fixme,47.0604965,6.7080315,yellow::yellow_diamond,,
3995,3332004,fixme - fixme,47.0608516,6.7042189,yellow::yellow_diamond,,
3996,3332005,fixme - fixme,47.0729642,6.7066051,yellow::yellow_diamond,,
3997,3332006,fixme - fixme,47.0608370,6.7105498,yellow::yellow_diamond,,
3998,3342968,,47.2456053,7.3649670,yellow::yellow_diamond,,
3999,3343155,,47.2536186,7.3712560,yellow::yellow_diamond,,
4000,3343156,,47.2533350,7.3923109,yellow::yellow_diamond,,
4001,3343157,,47.2536186,7.3804894,yellow::yellow_diamond,,
4002,3350861,Büezwil - Wilistatt,47.1111908,8.1759591,yellow::yellow_diamond,,
4003,3350862,Wilistatt - Neuenkirch,47.1024893,8.1898103,yellow::yellow_diamond,,
4004,3354168,San Carlo-San Pietro,46.3567398,8.9743826,yellow::yellow_diamond,,
4005,3354875,Hüswil - Schönentüel,47.1312556,7.8988855,yellow::yellow_diamond,,
4006,3354890,Schönentüel - Zell,47.1376267,7.9082245,yellow::yellow_diamond,,
4007,3354915,Zell - Hüswil,47.1325909,7.9134275,yellow::yellow_diamond,,
4008,3354916,Zell (Kirche) - Zell (Akazienweg),47.1384686,7.9228763,yellow::yellow_diamond,,
4009,3362313,Alp Creusch Furcleta,46.7115986,9.6407496,red:white:red_bar,,
4010,3362314,Alp Creusch Furcleta,46.7174017,9.6313656,red:white:red_bar,,
4011,3400949,Riniken - Vorder Rein,47.4964554,8.2074537,yellow::yellow_diamond,,
4012,3400950,Riniken - Alpenzeiger,47.4895450,8.1996062,yellow::yellow_diamond,,
4013,3401294,Grosse Welt,47.0120570,8.1572845,yellow::yellow_diamond,,
4014,3402723,Vorder Rein - Stilli,47.5109063,8.2298661,yellow::yellow_diamond,,
4015,3402724,Vorder Rein - Ufem Berg,47.5037758,8.2218995,yellow::yellow_diamond,,
4016,3402742,Ufem Berg - Wasserschlossblick,47.5004521,8.2250632,yellow::yellow_diamond,,
4017,3402819,Alpenzeiger - Ufem Berg,47.4968607,8.2186006,yellow::yellow_diamond,,
4018,3402974,Flüss - Ober Saeliwald,47.1060146,8.1526451,yellow::yellow_diamond,,
4019,3402975,,47.1034182,8.1650906,yellow::yellow_diamond,,
4020,3402976,Huprächtigen - Wilistatt,47.1106994,8.1621869,yellow::yellow_diamond,,
4021,3405368,Murten Schiffstation - Muntelier-Löwenberg,46.9353478,7.1250801,yellow::yellow_diamond,,
4022,3405479,Holzeggen - Fuessacher,46.9264796,7.3288164,yellow::yellow_diamond,,
4023,3405541,Fuessacher - Rosshäusern/Station,46.9306347,7.3086797,yellow::yellow_diamond,,
4024,3407519,Rosshäusern/Station - Mädersforst-Ischlag,46.9328048,7.2944533,yellow::yellow_diamond,,
4025,3407540,Mädersforst-Ischlag - Süri,46.9267115,7.2896779,yellow::yellow_diamond,,
4026,3407569,Süri - Mösli,46.9175996,7.2873767,yellow::yellow_diamond,,
4027,3407576,Mösli - Heitere,46.9155369,7.3038853,yellow::yellow_diamond,,
4028,3407589,Heitere - Forst,46.9179500,7.3205248,yellow::yellow_diamond,,
4029,3407592,Forst - Bruucheren,46.9192165,7.3310359,yellow::yellow_diamond,,
4030,3420746,Rebenweg,47.3913256,7.7587319,yellow::yellow_diamond,,
4031,3420815,Hölstein-Langenbruck,47.4064301,7.7604797,yellow::yellow_diamond,,
4032,3420816,Oberdorf Station,47.3910389,7.7487544,yellow::yellow_diamond,,
4033,3434208,,46.9649067,7.4130362,yellow::yellow_diamond,,
4034,3434219,,46.9643337,7.4154992,yellow::yellow_diamond,,
4035,3434252,Chrotthütten - Stächelegg,47.0118780,7.9517268,yellow::yellow_diamond,,
4036,3434253,Wigerenhütten - Chrotthütten,47.0171536,7.9453978,yellow::yellow_diamond,,
4037,3434315,,46.9538871,7.4202129,yellow::yellow_diamond,,
4038,3434437,Liestal-Hölstein,47.4319859,7.7808631,yellow::yellow_diamond,,
4039,3434673,,47.4470607,7.7635383,yellow::yellow_diamond,,
4040,3439577,,46.9645324,7.4339155,yellow::yellow_diamond,,
4041,3439579,,46.9693055,7.4312458,yellow::yellow_diamond,,
4042,3439603,,46.9656620,7.4205523,yellow::yellow_diamond,,
4043,3439606,,46.9693523,7.4286591,yellow::yellow_diamond,,
4044,3449119,Thörishaus - Thörishaus,46.8943927,7.3510027,yellow::yellow_diamond,,
4045,3449143,Thörishaus - Liebewil,46.8987353,7.3598728,yellow::yellow_diamond,,
4046,3449187,Liebewil - Thörishaus Station,46.9039154,7.3625559,yellow::yellow_diamond,,
4047,3449188,Thörishaus/Station - Thörishaus,46.9003554,7.3530277,yellow::yellow_diamond,,
4048,3449191,Thörishaus - Thörishaus,46.8937002,7.3516549,yellow::yellow_diamond,,
4049,3449231,,46.8917232,7.3499489,yellow::yellow_diamond,,
4050,3449244,Riederenbrügg – Riederbachbrücke,46.8871496,7.3530001,yellow::yellow_diamond,,
4051,3449275,Riederbachbrücke - Hangried,46.8783078,7.3538008,yellow::yellow_diamond,,
4052,3449283,Hangried - Hängebrüggli,46.8654744,7.3574947,yellow::yellow_diamond,,
4053,3449285,Hängebrüggli - AlteScharzwasserbrücke,46.8628633,7.3615857,yellow::yellow_diamond,,
4054,3449295,Alte Scharzwasserbrücke - Sensegraben (Büffel),46.8671862,7.3602687,yellow::yellow_diamond,,
4055,3449297,Sensegraben (Büffel) - Sensematt,46.8771924,7.3539943,yellow::yellow_diamond,,
4056,3449577,,47.4940218,7.8629779,yellow::yellow_diamond,,
4057,3449611,,47.4875660,7.8616473,yellow::yellow_diamond,,
4058,3456886,,47.4813730,7.8414292,yellow::yellow_diamond,,
4059,3456888,,47.4743490,7.8487114,yellow::yellow_diamond,,
4060,3456889,,47.4700842,7.8465947,yellow::yellow_diamond,,
4061,3458943,Gettnau - Obere Stalde,47.1402170,7.9752431,yellow::yellow_diamond,,
4062,3467205,Schloss Wyher - Vorder Brästenegg,47.1414691,8.0198127,yellow::yellow_diamond,,
4063,3467206,Vorder Brästenegg - Ettiswil (Post),47.1452254,8.0166868,yellow::yellow_diamond,,
4064,3468870,Alberswil - Chastelen,47.1490617,7.9969892,yellow::yellow_diamond,,
4065,3473891,Mittelhäusern - Sensegraben (Büffel),46.8744320,7.3598326,yellow::yellow_diamond,,
4066,3473892,Mittelhäusern/Station - Mittelhäusern,46.8768402,7.3656736,yellow::yellow_diamond,,
4067,3473904,Mittelhäusern - Niederscherli,46.8822902,7.3761275,yellow::yellow_diamond,,
4068,3473915,Niederscherli - Niederscherli,46.8855758,7.3887683,yellow::yellow_diamond,,
4069,3473916,Niederscherli - Grabenmüli,46.8884640,7.3820606,yellow::yellow_diamond,,
4070,3473933,Niederscherli - Gasel,46.8916402,7.3963664,yellow::yellow_diamond,,
4071,3489197,,46.9665930,7.4359209,yellow::yellow_diamond,,
4072,3489204,,46.9612748,7.4399781,yellow::yellow_diamond,,
4073,3491336,Buttisholz - St.Ottilien,47.1076736,8.0936242,yellow::yellow_diamond,,
4074,3491337,Buttisholz - Hetzligen,47.1119354,8.0802672,yellow::yellow_diamond,,
4075,3491338,Schwande-Soppensee,47.0984397,8.0759435,yellow::yellow_diamond,,
4076,3491339,Soppensee-St.Ulrich,47.0924155,8.0911180,yellow::yellow_diamond,,
4077,3498394,Autobahnviadukt - Riedbach/Mühle,46.9465971,7.3398916,yellow::yellow_diamond,,
4078,3498395,Gäbelbachbrücke - Autobahnviadukt,46.9479020,7.3618099,yellow::yellow_diamond,,
4079,3498556,Mittelarig - St.Ottilien,47.1081261,8.1122961,yellow::yellow_diamond,,
4080,3498557,St.Ottilien - Ruswil,47.0915297,8.1123123,yellow::yellow_diamond,,
4081,3501496,Bümpliz Süd - Ausserholigen,46.9402892,7.4019560,yellow::yellow_diamond,,
4082,3501588,Niederscherli - Oberbalm,46.8789404,7.3957168,yellow::yellow_diamond,,
4083,3501622,Oberbalm - Oberbalm/Kirchweg,46.8716801,7.4033104,yellow::yellow_diamond,,
4084,3501645,Oberbalm/Kirchweg - Schlatt,46.8683084,7.3980931,yellow::yellow_diamond,,
4085,3501669,Schlatt - Längacher,46.8660111,7.3838350,yellow::yellow_diamond,,
4086,3501678,Längacher - Riedburg,46.8678199,7.3691496,yellow::yellow_diamond,,
4087,3501687,Sensegraben (Büffel) - Riedburg,46.8698851,7.3599255,yellow::yellow_diamond,,
4088,3501690,Riedburg - Alte Schwarzwasserbrücke,46.8661850,7.3632561,yellow::yellow_diamond,,
4089,3501716,Alte Scharzwasserbrücke - Schwarzwassergraben,46.8614772,7.3748902,yellow::yellow_diamond,,
4090,3508103,Nidegg - Nidegghöchi,46.8495643,7.3772737,yellow::yellow_diamond,,
4091,3508104,Schwarzwassergraben - Nidegg,46.8548210,7.3821390,yellow::yellow_diamond,,
4092,3508209,Nidegghöchi - Chrummoos,46.8472494,7.3729851,yellow::yellow_diamond,,
4093,3508211,Chrummoos - Ried,46.8424536,7.3688382,yellow::yellow_diamond,,
4094,3508214,Ried,46.8372539,7.3653401,yellow::yellow_diamond,,
4095,3508237,Ried - Wahlern,46.8313492,7.3588149,yellow::yellow_diamond,,
4096,3508262,Wahlern - Schwarzenburg,46.8228607,7.3478778,yellow::yellow_diamond,,
4097,3508494,,46.9708448,7.4464979,yellow::yellow_diamond,,
4098,3508504,,46.9729462,7.4518772,yellow::yellow_diamond,,
4099,3508516,,46.9797913,7.4452799,yellow::yellow_diamond,,
4100,3508525,,46.9693028,7.4389125,yellow::yellow_diamond,,
4101,3516482,Talweiher - Postauto,47.4515934,7.9284549,yellow::yellow_diamond,,
4102,3516483,Talweiher - Rotenfluh,47.4559999,7.9206986,yellow::yellow_diamond,,
4103,3516560,,47.4476938,7.9186395,yellow::yellow_diamond,,
4104,3516605,Talweiher - Rothenfluh,47.4560145,7.9201297,yellow::yellow_diamond,,
4105,3516842,Rothenfluh - Rothenfluh,47.4617239,7.9135764,yellow::yellow_diamond,,
4106,3516843,Rothenfluh - Ormalingen,47.4646147,7.8962013,yellow::yellow_diamond,,
4107,3516844,Rothenfluh - fixme,47.4610273,7.9144095,yellow::yellow_diamond,,
4108,3516845,Rothenfluh - fixme,47.4635563,7.9148234,yellow::yellow_diamond,,
4109,3517058,,47.4919130,7.9613713,yellow::yellow_diamond,,
4110,3525860,Autobahnviadukt - Buech,46.9448900,7.3488648,yellow::yellow_diamond,,
4111,3525943,Buech - Oberbottigen,46.9396073,7.3504452,yellow::yellow_diamond,,
4112,3525953,Oberbottigen - Holzeggen,46.9313011,7.3443344,yellow::yellow_diamond,,
4113,3526034,Fuessacher - Forst,46.9220404,7.3230055,yellow::yellow_diamond,,
4114,3526042,Fuessacher - Bruucheren,46.9223199,7.3284560,yellow::yellow_diamond,,
4115,3527927,,46.9534853,7.4434177,yellow::yellow_diamond,,
4116,3531830,Gelterfingen - Chramburg,46.8430063,7.5184430,yellow::yellow_diamond,,
4117,3531831,Gelterfingen,46.8403907,7.5153086,yellow::yellow_diamond,,
4118,3531859,Chramburg - Schlatt,46.8458592,7.5199287,yellow::yellow_diamond,,
4119,3531906,Schlatt - Hostete,46.8515279,7.5207348,yellow::yellow_diamond,,
4120,3531911,Belpberg/Chutze,46.8599262,7.5258902,yellow::yellow_diamond,,
4121,3531912,Hostete - Belpberg/Chutze,46.8572443,7.5248345,yellow::yellow_diamond,,
4122,3531928,Schlatt - Chieffere,46.8541888,7.5159584,yellow::yellow_diamond,,
4123,3531929,Chieffere - Heitern,46.8571968,7.5096869,yellow::yellow_diamond,,
4124,3531931,Heitern - Chramburg,46.8501071,7.5141179,yellow::yellow_diamond,,
4125,3532426,Grindelwald/Station,46.6242850,8.0337531,yellow::yellow_diamond,,
4126,3532427,,46.6238740,8.0373129,yellow::yellow_diamond,,
4127,3532428,Grindelwald/Station,46.6228417,8.0291172,yellow::yellow_diamond,,
4128,3532429,Rasthysi - Holewang,46.6466391,8.0113006,yellow::yellow_diamond,,
4129,3532430,Rasthysi - fixme,46.6466391,8.0100766,yellow::yellow_diamond,,
4130,3532442,Holewang - fixme,46.6492427,8.0254756,yellow::yellow_diamond,,
4131,3532443,Holewang - fixme,46.6438876,8.0236384,yellow::yellow_diamond,,
4132,3532444,Holewang - fixme,46.6405834,8.0272030,yellow::yellow_diamond,,
4133,3532445,Holewang - fixme,46.6383462,8.0363962,yellow::yellow_diamond,,
4134,3532446,Nodhalten - fixme,46.6375449,8.0302511,yellow::yellow_diamond,,
4135,3532925,Hubel - fixme,46.6439119,8.0478277,yellow::yellow_diamond,,
4136,3533292,Murten/Station - fixme,46.9292834,7.1308460,yellow::yellow_diamond,,
4137,3533297,Ulmiz,46.9327789,7.2019286,yellow::yellow_diamond,,
4138,3533349,Oberburg - Ulmiz,46.9270770,7.1735399,yellow::yellow_diamond,,
4139,3533829,Ulmiz - Biberen/Mühle,46.9361999,7.2059945,yellow::yellow_diamond,,
4140,3533842,Biberen/Mühle - Rizenbach,46.9415626,7.2181985,yellow::yellow_diamond,,
4141,3533853,Rizenbach - Gümmenen/Station,46.9430024,7.2312567,yellow::yellow_diamond,,
4142,3533867,Gümmenen,46.9441908,7.2432472,yellow::yellow_diamond,,
4143,3533868,Gümmenen/Station - Gümmenen,46.9429403,7.2385024,yellow::yellow_diamond,,
4144,3533914,Gümmenen - Mühleberg,46.9499610,7.2529155,yellow::yellow_diamond,,
4145,3533917,Mühleberg - Buech,46.9523039,7.2653909,yellow::yellow_diamond,,
4146,3533922,Buech - Heggidorn,46.9523132,7.2840310,yellow::yellow_diamond,,
4147,3533953,Heggidorn - Riedbach/Mühle,46.9486470,7.3154794,yellow::yellow_diamond,,
4148,3537158,,46.9668484,7.3801578,yellow::yellow_diamond,,
4149,3537160,,46.9744766,7.3851513,yellow::yellow_diamond,,
4150,3560746,,47.0532039,8.0659680,yellow::yellow_diamond,,
4151,3560751,Schrufenegg - Steinhusen,47.0449703,8.0515323,yellow::yellow_diamond,,
4152,3560758,Steinhusen - Guetenegg,47.0486614,8.0211999,yellow::yellow_diamond,,
4153,3560772,Guetenegg - Oberlehn,47.0457169,7.9917251,yellow::yellow_diamond,,
4154,3561805,Riedbach/Station - Fuessacher,46.9332531,7.3224441,yellow::yellow_diamond,,
4155,3565181,Oberulmiz - Moosgraben,46.8933412,7.4405016,yellow::yellow_diamond,,
4156,3565189,Moosgraben - Zingghöch,46.8886763,7.4353840,yellow::yellow_diamond,,
4157,3565233,Zingghöch - Oberscherli,46.8846290,7.4248442,yellow::yellow_diamond,,
4158,3565249,Oberscherli - Leiman,46.8797887,7.4188386,yellow::yellow_diamond,,
4159,3565273,Leimen - Gassershus,46.8723594,7.4211342,yellow::yellow_diamond,,
4160,3565332,Gassershus - Borisried/Schulhaus,46.8620574,7.4166306,yellow::yellow_diamond,,
4161,3565366,Borisried/Schulhaus - Borisried,46.8553161,7.4063788,yellow::yellow_diamond,,
4162,3565369,Borisried - Schlatt,46.8605802,7.3994891,yellow::yellow_diamond,,
4163,3565421,Grabenmüli - Grafenried,46.8865811,7.3673195,yellow::yellow_diamond,,
4164,3565422,Grafenried - Thörishaus,46.8927532,7.3554922,yellow::yellow_diamond,,
4165,3569005,Mutzgraben - Rüedisbach,47.1236375,7.7074750,yellow::yellow_diamond,,
4166,3569006,Riedtwil - Mutzgraben,47.1347274,7.7019164,yellow::yellow_diamond,,
4167,3569044,Hinter Leggiswil - Wynigen,47.1111309,7.6821325,yellow::yellow_diamond,,
4168,3569045,Rüedisbach - Hinter Leggiswil,47.1176673,7.6989419,yellow::yellow_diamond,,
4169,3569061,Wynigen - Wynigen,47.1057170,7.6669212,yellow::yellow_diamond,,
4170,3571751,Littau Matt - Ränggloch,47.0449095,8.2556644,yellow::yellow_diamond,,
4171,3571752,Littau Dorf - Littau Matt,47.0509181,8.2620441,yellow::yellow_diamond,,
4172,3571789,Ränggloch - Emmenuferweg,47.0432792,8.2399216,yellow::yellow_diamond,,
4173,3571792,,47.0497804,8.2532247,yellow::yellow_diamond,,
4174,3573561,Wolhusen - Bruggmatt,47.0453559,8.0690403,yellow::yellow_diamond,,
4175,3573695,Bruggmatt - Chappelbodenbrücke,47.0311552,8.0660598,yellow::yellow_diamond,,
4176,3573746,,47.0123705,8.0635885,yellow::yellow_diamond,,
4177,3573828,Entlebuch - Hasle,46.9874990,8.0539376,yellow::yellow_diamond,,
4178,3573829,,46.9931901,8.0637499,yellow::yellow_diamond,,
4179,3580439,,47.4753897,7.8386863,yellow::yellow_diamond,,
4180,3580980,Burg - Uetikon Brand,47.2754491,8.6612530,yellow::yellow_diamond,,
4181,3580981,Uetikon Grossdorf - Uetikon Bahnhof,47.2636730,8.6779052,yellow::yellow_diamond,,
4182,3582500,Chatzerschwand - Aemmital Naturfreundehaus,47.0341519,7.8870590,yellow::yellow_diamond,,
4183,3582501,Ahorn - Chatzerschwand,47.0428117,7.8765025,yellow::yellow_diamond,,
4184,3582502,Aemmital Naturfreundehaus - Ober Scheidegg,47.0282152,7.8937218,yellow::yellow_diamond,,
4185,3582503,Chatzerschwand,47.0363616,7.8855866,yellow::yellow_diamond,,
4186,3589321,Rothenburg - Huobenfangstrasse,47.0931961,8.2684857,yellow::yellow_diamond,,
4187,3589323,Luthernbad - Änzegg,47.0203106,7.9194235,yellow::yellow_diamond,,
4188,3589324,Änzegg - Änzisattel,47.0128088,7.9145945,yellow::yellow_diamond,,
4189,3589357,Höchänzialp - Eggstall,47.0094041,7.8990837,yellow::yellow_diamond,,
4190,3589358,Änzisattel - Höchänzialp,47.0071272,7.9087166,yellow::yellow_diamond,,
4191,3589375,Eggstall - Ober Scheidegg,47.0196616,7.8970927,yellow::yellow_diamond,,
4192,3589376,Ober Scheidegg - Ober Hirsenegg,47.0337830,7.9065934,yellow::yellow_diamond,,
4193,3589392,Ober Hirsenegg - Chrutzi,47.0401373,7.9220806,yellow::yellow_diamond,,
4194,3589497,Nideränzi - Änzisattel,47.0095231,7.9195518,yellow::yellow_diamond,,
4195,3593457,Huebenfang - A2,47.0873716,8.2595077,yellow::yellow_diamond,,
4196,3593458,Rothenburg Station - Neuenkirch,47.0937928,8.2268055,yellow::yellow_diamond,,
4197,3598229,,46.9496492,7.4536562,yellow::yellow_diamond,,
4198,3598230,,46.9499451,7.4466058,yellow::yellow_diamond,,
4199,3598384,,46.9494553,7.4783523,yellow::yellow_diamond,,
4200,3598631,,46.9496332,7.4872470,yellow::yellow_diamond,,
4201,3598647,,46.9487714,7.4911994,yellow::yellow_diamond,,
4202,3598659,,46.9443284,7.4970115,yellow::yellow_diamond,,
4203,3598701,,46.9410436,7.5039203,yellow::yellow_diamond,,
4204,3598752,,46.9402602,7.5067613,yellow::yellow_diamond,,
4205,3598876,,46.9417776,7.5138173,yellow::yellow_diamond,,
4206,3599672,,46.9425386,7.5238777,yellow::yellow_diamond,,
4207,3599673,,46.9429159,7.5320374,yellow::yellow_diamond,,
4208,3599674,Dentenberg/Wirtschaft - Dentenberg,46.9428098,7.5344945,yellow::yellow_diamond,,
4209,3599687,Wiler - Dentenberg,46.9453389,7.5367910,yellow::yellow_diamond,,
4210,3599707,Boll - Boll,46.9542342,7.5483334,yellow::yellow_diamond,,
4211,3599708,Boll - Wiler,46.9510298,7.5423638,yellow::yellow_diamond,,
4212,3599770,Boll - Weier,46.9566728,7.5535680,yellow::yellow_diamond,,
4213,3599771,,46.9675405,7.5648959,yellow::yellow_diamond,,
4214,3599772,,46.9775241,7.5690505,yellow::yellow_diamond,,
4215,3599773,Utzigen/Schloss - Weier,46.9598529,7.5601695,yellow::yellow_diamond,,
4216,3599793,Mueleren - Aebnit/Klosterweg,46.9893014,7.5723357,yellow::yellow_diamond,,
4217,3599794,Schwändi - Mueleren,46.9949654,7.5735136,yellow::yellow_diamond,,
4218,3599795,,46.9837308,7.5680579,yellow::yellow_diamond,,
4219,3599807,Thorberg - Schwändi,46.9997286,7.5691210,yellow::yellow_diamond,,
4220,3599808,Krauchthal - Thorberg,47.0053107,7.5666412,yellow::yellow_diamond,,
4221,3599827,Krauchtal - Krauchthal,47.0092767,7.5661426,yellow::yellow_diamond,,
